,id,titulo,label,canal,data_upload,categoria,tags,duracao_segundos,link,visualizacoes,quantidade_likes,query,tempo_desde_pub,visualizacoes_por_dia
342,watch?v=3G5hWM6jqPk,MIT 6.S191: Deep Generative Modeling,1,Alexander Amini,2023-03-31,['Science & Technology'],"['deep learning', 'mit', 'artificial intelligence', 'neural networks', 'machine learning', '6s191', '6.s191', 'mit deep learning', 'ava soleimany', 'soleimany', 'alexander amini', 'amini', 'lecture 2', 'tensorflow', 'computer vision', 'deep mind', 'openai', 'basics', 'introduction', 'deeplearning', 'ai', 'tensorflow tutorial', 'what is deep learning', 'deep learning basics', 'deep learning python', 'variational autoencoder', 'vae', 'autoencoder', 'gan', 'what is a vae', 'generative modeling', 'generative neural network', 'generative adversarial network']",3592.0,https://www.youtube.com/watch?v=3G5hWM6jqPk,54,879.0,machine+learning,20.0,2.7
343,watch?v=V4YRRSp1vxo,AGI: WE ARE ALL GOING TO DIE!,0,Machine Learning Street Talk,2023-03-30,['People & Blogs'],,939.0,https://www.youtube.com/watch?v=V4YRRSp1vxo,51,1156.0,machine+learning,21.0,2.4285714285714284
344,watch?v=qpoRO378qRY,"Full interview: ""Godfather of artificial intelligence"" talks impact and potential of AI",0,CBS Mornings,2023-03-25,['News & Politics'],,2550.0,https://www.youtube.com/watch?v=qpoRO378qRY,537,11429.0,machine+learning,26.0,20.653846153846153
345,watch?v=al8Jc0hIAe4,OpenAI GPT-4: The Most Advanced AI Yet - Live with Tesla & Elon Musk,0,Tesla,2023-03-25,['Science & Technology'],"['openai', 'openai chatgpt', 'openai chat', 'ai', 'chat gpt', 'chatgpt', 'openai chatbot', 'openai playground', 'open ai', 'openai whisper', 'how to use chatgpt', 'what is chatgpt', 'how to use chat gpt', 'open ai chat gpt', 'openai chatbot gpt', 'chatgpt explained', 'chatgpt tutorial', 'machine learning', 'chat gpt ai', 'openai tutorial', 'openai gpt3', 'gpt4', 'chat gpt4', 'gpt4 news', 'gpt4 vs chatgpt', 'open ai gpt4', 'elon musk', 'elon musk live', 'elon', 'musk', 'elon live', 'musk live', 'gpt-4', 'tesla', 'tesla ceo', 'tesla live']",5036.0,https://www.youtube.com/watch?v=al8Jc0hIAe4,78,3741.0,machine+learning,26.0,3.0
346,watch?v=Al4bwR--BgY,5 free resources to help you get a machine learning job,0,Daniel Bourke,2023-03-23,['Education'],,759.0,https://www.youtube.com/watch?v=Al4bwR--BgY,10,727.0,machine+learning,28.0,0.35714285714285715
347,watch?v=z5WZhCBRDpU,CHATGPT + WOLFRAM - THE FUTURE OF AI!,1,Machine Learning Street Talk,2023-03-23,['People & Blogs'],,3450.0,https://www.youtube.com/watch?v=z5WZhCBRDpU,373,10933.0,machine+learning,28.0,13.321428571428571
348,watch?v=t9cp8as4CN8,Day 1/30 Machine Learning Master Class - Sanjay - Pantech.ai | Pantech Solutions | Warriorsway,0,Pantech Solutions,2023-03-23,['Education'],"['machine learning', 'artificial intelligence', 'deep learning', 'data science', 'machine learning conference', 'data analytics', 'technology', 'coding', 'programming', 'computer science', 'education', 'learning', 'tutorial', 'workshop', 'free event', 'webinar', 'online event', 'tech event', 'data engineering', 'data visualization', 'big data', 'machine learning models', 'deep neural networks', 'natural language processing', 'neural networks', 'machine learning algorithms', 'AI tools', 'deep learning frameworks', 'data science tools']",8377.0,https://www.youtube.com/watch?v=t9cp8as4CN8,10,458.0,machine+learning,28.0,0.35714285714285715
349,watch?v=fZIlzjP_thE,The Most ACCURATE Machine Learning Indicator,1,Switch Stats,2023-03-23,['Education'],"['forex', 'stock market', 'forex trading', 'AI trading', 'chatgpt', 'ai trading strategy', 'trading strategies', 'chat gpt', 'how to use chat gpt', 'ai chatbot', 'trading', 'trading bot', 'chat gpt strategy', 'chat gpt trading', 'make money with chatgpt', '5 minute trading strategy', 'scalping strategy', 'day trading strategy', 'chatgpt profit', 'best scalping strategy', 'best crypto strategy', 'machine learning indicator', 'lorentzian classification indicator', 'lorentzian', 'lorentzian machine learning', 'crypto']",621.0,https://www.youtube.com/watch?v=fZIlzjP_thE,76,2430.0,machine+learning,28.0,2.7142857142857144
350,watch?v=WX2uEQ1swEY,machine learning - guia de estudos (materiais gratuitos),0,Thiago Candido,2023-03-13,['Science & Technology'],"['machine learning', 'roadmap', 'estudo', 'ia', 'python', 'tensorflow', 'keras', 'pytorch', 'programação', 'jupyter notebooks']",1601.0,https://www.youtube.com/watch?v=WX2uEQ1swEY,197,38.0,machine+learning,38.0,5.184210526315789
351,watch?v=gHeNQZQEiFw,O que é Machine Learning? #Shorts,0,Aprendendo Inteligência Artificial,2023-03-12,['Education'],"['aprendizado de máquina', 'inteligência artificial', 'dados', 'reconhecimento de fala', 'visão computacional', 'algoritmo', 'previsões', 'automação', 'modelos estatísticos', 'transformação digital.', 'o que é machine learning', 'machine learning', 'o que é machine learning?', 'machine learning o que é', 'machine learning tutorial', 'deep learning', 'conceito machine learning', 'machine learning explicado', 'o que é aprendizado de máquina', 'o que e machine learning', 'exemplos de machine learning', 'shorts inteligentes']",55.0,https://www.youtube.com/watch?v=gHeNQZQEiFw,74,9.0,machine+learning,39.0,1.8974358974358974
352,watch?v=HBZQY4xej3Q,Machine Learning would have advanced more quickly with a language other than Python,0,Tech-Robot Bruno - English,2023-03-12,['People & Blogs'],"['tec-Robo', 'tec-robô', 'tech-robo', 'tech-robô', 'tec-robot', 'tech-robot', 'tec robo', 'tec robô', 'tech robo', 'tech robô', 'tec robot', 'tech robot']",36.0,https://www.youtube.com/watch?v=HBZQY4xej3Q,55,5.0,machine+learning,39.0,1.4102564102564104
353,watch?v=mYNqikThZvQ,ChatGPT Trading Strategy Made 19527% Profit ( FULL TUTORIAL ),0,TradeIQ ,2023-03-11,['Education'],"['tradingview indicator', 'tradingview best indicators', 'best tradingview indicator', 'tradingview indicators', 'tradingview strategy', 'buy sell indicator tradingview', 'indicator tradingview', 'best buy sell indicator tradingview', 'support and resistance indicator tradingview', 'scalping trading strategy', 'trading', 'trading strategy', 'chatgpt', 'ai', 'artificial intelligence', 'trading bot', 'tradingview tutorial', 'tradeiq', 'supply demand trading strategy', 'price action']",492.0,https://www.youtube.com/watch?v=mYNqikThZvQ,639,13486.0,machine+learning,40.0,15975
354,watch?v=Gu-mQrPx6N8,Build and Deploy Machine Learning Solutions with Vertex AI: Challenge Lab || #qwiklabs || #GSP354,1,Quick Lab,2023-03-11,['Education'],"['Google Cloud Ready Facilitator Program 2022 Solutions', 'GCRF', 'Quick Lab', 'gcrf', 'learntoearn', 'qwiklabs', 'googlecloud', '#DiwaliInTheCloud', '#QwiklabsArcade', '#CloudwaliDiwali', 'Halloween 2022 Challenge', 'Halloween Challenge', '@quick_lab', 'arcade', 'Build and Deploy Machine Learning Solutions with Vertex AI: Challenge Lab', 'GSP354']",4944.0,https://www.youtube.com/watch?v=Gu-mQrPx6N8,276,5.0,machine+learning,40.0,6.9
355,watch?v=X90CBFITmlU,How Does AI and Machine Learning Work?,1,The Dales Report,2023-03-10,['People & Blogs'],"['the dales report', 'dales report', 'shadd dales', 'TDR', 'business', 'finance', 'invest', 'investing', 'investing strategies', 'crypto', 'crypto currency', 'bitcoin', 'ethereum', 'dogecoin', 'alt coin', 'marijuana', 'psychedelics', 'pharmaceuticals', 'pharma', 'biomed', 'medicine', 'wall street', 'stock market', 'stocks', 'dow jones', 'nasdaq', 'how to invest', 'money', 'currency', 'wealth', 'financial freedom', 'wealthy', 'luxury', 'real estate', 'jewelry', 'web3', 'cannabis', 'ketamine', 'psilocybin', 'CBD', 'hemp', 'psychedelic therapy', 'CNBC', 'MSNBC', 'bloomberg']",202.0,https://www.youtube.com/watch?v=X90CBFITmlU,6,206.0,machine+learning,41.0,0.14634146341463414
356,watch?v=csW6cvj4OJ8,Questão sobre Aprendizado de Máquina (Machine Learning) - Concurso Banco do Brasil #shorts,0,Arnaldo Junior,2023-03-10,['Education'],,60.0,https://www.youtube.com/watch?v=csW6cvj4OJ8,274,32.0,machine+learning,41.0,6.682926829268292
357,watch?v=QDX-1M5Nj7s,MIT Introduction to Deep Learning | 6.S191,1,Alexander Amini,2023-03-10,['Science & Technology'],"['deep learning', 'mit', 'artificial intelligence', 'neural networks', 'machine learning', 'introduction to deep learning', 'intro to deep learning', '6s191', '6.s191', 'mit 6.s191', 'mit 6s191', 'mit deep learning', 'alexander amini', 'amini', 'lecture 1', 'ava soleimany', 'tensorflow', 'computer vision', 'deepmind', 'openai', 'basics', 'introduction', 'deeplearning', 'tensorflow tutorial', 'what is deep learning', 'deep learning basics', 'deep learning python', 'andrew ng']",3492.0,https://www.youtube.com/watch?v=QDX-1M5Nj7s,428,10277.0,machine+learning,41.0,10.439024390243903
358,watch?v=UbSf1uPQMeY,Machine Learning vs Deep Learning: What's the Difference? (2023),1,HubSpot Marketing ,2023-03-10,['Education'],"['hubspot', 'hubspot academy', 'digital marketing', 'marketing', 'hubspot marketing', 'email marketing', 'social media marketing', 'Machine Learning vs Deep Learning: The Basics', 'machine learning vs deep learning', 'machine learning vs deep learning vs artificial intelligence', 'machine learning vs deep learning vs neural networks', 'machine learning vs deep learning in hindi', 'machine learning vs deep learning diferencias', 'machine learning vs deep learning in tamil', 'machine learning vs deep learning vs ai']",381.0,https://www.youtube.com/watch?v=UbSf1uPQMeY,16,215.0,machine+learning,41.0,0.3902439024390244
359,watch?v=DbXSC9Cwid8,machine learning #ai #python #machinelearning #alightmotion #learning #algorithm,0,AI martians,2023-03-10,['Science & Technology'],,32.0,https://www.youtube.com/watch?v=DbXSC9Cwid8,209,11.0,machine+learning,41.0,5.097560975609756
360,watch?v=P6fzBlv3LXg,Machine Learning & Artificial Intelligence #shorts #ai #ml #future #trending #learning #developer,1,minds of children,2023-03-09,['Education'],,19.0,https://www.youtube.com/watch?v=P6fzBlv3LXg,134,3.0,machine+learning,42.0,3.1904761904761907
361,watch?v=xbez6jbJcC0,O que é Machine Learning - Introdução,0,Bóson Treinamentos,2023-03-09,['Science & Technology'],"['boson treinamentos', 'fabio dos reis', 'fabio boson', 'curso de tecnologia', 'o que e machine learning', 'aprendizado de maquina o que e', 'inteligencia artificial', 'aprendizado profundo', 'aprendizado supervisionado']",949.0,https://www.youtube.com/watch?v=xbez6jbJcC0,1,284.0,machine+learning,42.0,0.023809523809523808
362,watch?v=sDIPY43Jilw,Machine learning is Everywhere! #codersarts #shorts,0,CodersArts,2023-03-08,['Education'],,53.0,https://www.youtube.com/watch?v=sDIPY43Jilw,374,12.0,machine+learning,43.0,8.69767441860465
363,watch?v=KbJO4GgbPwc,Machine Learning Requirement and application #shorts,0,Codanics,2023-03-08,['Education'],"['data science in urdu', 'data science in hindi', 'coding in urdu', 'coding in hindi', 'python ka chilla', 'data science', 'data analysis', 'linux for beginners', 'command line for beginner', 'codanics', 'baba aammar', 'urdu', 'hindi', 'punjabi']",56.0,https://www.youtube.com/watch?v=KbJO4GgbPwc,386,26.0,machine+learning,43.0,8.976744186046512
364,watch?v=UyGDWbt0J8E,machine learning #shorts,0,Codanics,2023-03-08,['Education'],"['data science in urdu', 'data science in hindi', 'coding in urdu', 'coding in hindi', 'python ka chilla', 'data science', 'data analysis', 'linux for beginners', 'command line for beginner', 'codanics', 'baba aammar', 'urdu', 'hindi', 'punjabi']",60.0,https://www.youtube.com/watch?v=UyGDWbt0J8E,327,26.0,machine+learning,43.0,7.604651162790698
365,watch?v=e3dVTqndwes,7 ways to improve machine learning skills #shorts #machinelearning #skills #computer,0,My Computer Lab,2023-03-07,['People & Blogs'],,17.0,https://www.youtube.com/watch?v=e3dVTqndwes,302,16.0,machine+learning,44.0,6.863636363636363
366,watch?v=tem6VnUKRq8,Best python libraries for Data Science Machine Learning #shorts #python,0,Trader's Code,2023-03-07,['Education'],"['python', 'datascience', 'shorts', 'viral']",12.0,https://www.youtube.com/watch?v=tem6VnUKRq8,145,6.0,machine+learning,44.0,3.2954545454545454
367,watch?v=N4yv8lJRaW8,How ChatGPT Helped Me Optimize My Machine Learning Model with Grid Search,1,Analytics with Adam,2023-03-07,['Education'],"['machinelearning', 'datascience', 'gridsearch', 'randomforest', 'python', 'scikitlearn', 'optimization', 'modeling', 'tutorial', 'programming', 'coding', 'AI', 'dataanalysis', 'computerscience', 'opensource', 'tech', 'ChatGPT', 'OpenAI', 'machine learning', 'chatgpt tutorial', 'grid search', 'chat gpt tutorial', 'artificial intelligence', 'how to', 'how to use chatgpt', 'data science', 'chat gpt prompts', 'ai copywriting', 'machine learning for beginners', 'machine learning tutorial', 'machine learning python']",57.0,https://www.youtube.com/watch?v=N4yv8lJRaW8,145,3.0,machine+learning,44.0,3.2954545454545454
368,watch?v=DJ6VqrXfuOA,Intro to Machine Learning: Gradient Descent (With Code),1,Daniel K.,2023-03-06,['Science & Technology'],"['machine learning', 'Mathematics', 'neural networks', 'deep learning', 'gradient descent', 'daniel k', 'gradient descent machine learning', 'gradient descent algorithm', 'algorithm', 'machine learning algorithm', 'gradient descent code', 'math', 'artificial intelligence', 'ai', 'chatgpt', 'Intro to machine learning', 'Intro to machine learning gradient descent', 'Gradient descent code', 'Gradient descent Python', 'Python', 'Gradient descent algorithm', 'Gradient descent algorithm code', 'Gradient descent algorithm example']",982.0,https://www.youtube.com/watch?v=DJ6VqrXfuOA,1,42.0,machine+learning,45.0,0.022222222222222223
369,watch?v=J4g6KCS5bw4,Is the Deep Learning Specialization ACTUALLY Worth It? (Andrew Ng),1,Shane Hummus,2023-03-06,['Education'],"['Shane', 'Hummus', 'Shane Hummus', 'machine learning', 'data science', 'data scientist', 'deep learning', 'machine learning course', 'andrew ng', 'artificial intelligence', 'data analyst', 'data analytics', 'machine learning coursera', 'machine learning basics', 'data scientist course', 'coursera review', 'coursera', 'deep learning ai', 'machine learning course online', 'machine learning coursera answers', 'machine learning coursera price', 'machine learning coursera review', 'machine learning coursera andrew ng']",907.0,https://www.youtube.com/watch?v=J4g6KCS5bw4,3,203.0,machine+learning,45.0,0.06666666666666667
370,watch?v=XXt27V2QkNM,Artificial intelligence and machine learning in space exploration || The Cismic AI #trendingshorts,1,The Cosmic AI,2023-03-05,['Science & Technology'],,40.0,https://www.youtube.com/watch?v=XXt27V2QkNM,449,0.0,machine+learning,46.0,9.76086956521739
371,watch?v=X9-QtGfwuEw,Python Series | Lesson 66 | Machine Learning | AI | Tutorials #shorts,0,Machine Learning | AI | Rakesh,2023-03-04,['Science & Technology'],,52.0,https://www.youtube.com/watch?v=X9-QtGfwuEw,135,4.0,machine+learning,47.0,2.872340425531915
372,watch?v=hZj1EGlpFdo,TOP 10 Machine Learning Algorithms @RitikaxRayPixy #shorts,0,Ritika xRay Pixy,2023-03-04,['Science & Technology'],"['metaheuristic techniques', 'Metaheuristic', 'Metaheuristic Optimization', 'Metaheuristics in Optimization', 'metaheuristic optimization algorithm', 'metaheuristic advantages', 'metaheuristic optimization algorithms list', 'particle swarm optimization', 'genetic algorithm', 'ant colony optimization', 'grey wolf optimization', 'cuckoo search algorithm', 'grasshopper optimization algorithm', 'artificial bee colony algorithm', 'firefly optimization algorithm', 'computer science', 'machine learning algorithm']",27.0,https://www.youtube.com/watch?v=hZj1EGlpFdo,516,34.0,machine+learning,47.0,10.97872340425532
373,watch?v=ekEzfwtY26s,ChatGPT Artificial Inteligence - Machine Learning feelings #chatgpt,1,Matusallennial,2023-03-03,['Travel & Events'],"['4k', '1080', '4K 60 FPS', 'walk', 'gimbal', 'travel', 'voyage', 'viagem', 'aeroporto', '#airport', '#viplounge', 'games', '#foods', 'food', 'war', 'geopolitics', '#car', 'music', '#4K']",90.0,https://www.youtube.com/watch?v=ekEzfwtY26s,400,2.0,machine+learning,48.0,8.333333333333334
374,watch?v=8eWdG4Jbxoo,Nextech AR Solution’s CAD-3D design studio launches new machine learning technology,0,Proactive Investors,2023-03-02,['News & Politics'],"['Investors', 'investing', 'investor', 'stocks', 'stock market', 'finance', 'wealth management', 'asset management', 'mining', 'Proactive', 'ProactiveInvestors', 'Proactive Investors', 'shares', 'trading']",341.0,https://www.youtube.com/watch?v=8eWdG4Jbxoo,1,0.0,machine+learning,49.0,0.02040816326530612
375,watch?v=wflPa3gT20w,How Zomato uses Machine Learning | Masterclass | AlmaBetter | Shorts,0,AlmaBetter,2023-03-01,['People & Blogs'],"['Data Science', 'online training program', 'How to become a Data Scientist', 'Career in Data Science', 'Pay after placement', 'Job Guarantee', 'Best Data Science Course', 'Top', 'placements', 'Alumni', 'Coding', 'online education', 'AlmaBetter', 'Edtech', 'Apply now', 'learn data science', 'machine learning', 'ml', 'artificial intelligence', 'ai', 'success stories', 'programming', 'deep learning', 'big data', 'statistics', 'programmer', 'python', 'tech', 'analytics', 'data analysis', 'skills', 'full stack', 'web developer', 'free course', 'pay later', 'ISA']",56.0,https://www.youtube.com/watch?v=wflPa3gT20w,1,68.0,machine+learning,50.0,0.02
376,watch?v=sdcNbuJXnf8,Snowflake Integration with Cloud for Machine Learning Implementation | Part-1 | SCODEEN GLOBAL |,0,SCODEEN GLOBAL,2023-03-01,['Education'],"['SNOWFLAKE', 'MACHINE LEARNING', 'YOUTUBE', 'LIVE STREAM', 'SCODEEN', 'SCODEEN GLOBAL']",6159.0,https://www.youtube.com/watch?v=sdcNbuJXnf8,2,192.0,machine+learning,50.0,0.04
377,watch?v=JJCq21Dc-Us,learning AI and ChatGPT isn’t that hard,0,NetworkChuck,2023-03-01,['Science & Technology'],"['Machine learning', 'chatgpt', 'artificial intelligence', 'learning', 'labs', 'AI', 'AI for beginners', 'oracle', 'oracle cloud', 'networks', 'networking', 'computer vision', 'how to learn machine learning', 'learn machine learning', 'chatgpt3', 'machine learning roadmap', 'machine learning tutorial', 'what is machine learning', 'machine learning tutorial for beginners']",1006.0,https://www.youtube.com/watch?v=JJCq21Dc-Us,322,13981.0,machine+learning,50.0,6.44
